caminho;nome;raiz;tipo;numero;orgao;cnpj;data;valor;confianca
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8904_CONVERTIDO.pdf;empenho_DETRAN_view_8904_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-19;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8901_CONVERTIDO.pdf;empenho_DETRAN_view_8901_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-19;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9039_CONVERTIDO.pdf;empenho_DETRAN_view_9039_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8926_CONVERTIDO.pdf;empenho_DETRAN_view_8926_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9062_CONVERTIDO.pdf;empenho_DETRAN_view_9062_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9034_CONVERTIDO.pdf;empenho_DETRAN_view_9034_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_8884_CONVERTIDO.pdf;empenho_DETRAN_view_8884_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;17/2015;DETRAN;;2017-12-18;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9114_CONVERTIDO.pdf;empenho_DETRAN_view_9114_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9144_CONVERTIDO.pdf;empenho_DETRAN_view_9144_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9156_CONVERTIDO.pdf;empenho_DETRAN_view_9156_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9100_CONVERTIDO.pdf;empenho_DETRAN_view_9100_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9184_CONVERTIDO.pdf;empenho_DETRAN_view_9184_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9136_CONVERTIDO.pdf;empenho_DETRAN_view_9136_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9126_CONVERTIDO.pdf;empenho_DETRAN_view_9126_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9954_CONVERTIDO.pdf;empenho_DETRAN_view_9954_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9951_CONVERTIDO.pdf;empenho_DETRAN_view_9951_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9081_CONVERTIDO.pdf;empenho_DETRAN_view_9081_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;01/2018;DETRAN;;2018-01-02;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9118_CONVERTIDO.pdf;empenho_DETRAN_view_9118_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;12/2017;DETRAN;;2017-12-27;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9947_CONVERTIDO.pdf;empenho_DETRAN_view_9947_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9975_CONVERTIDO.pdf;empenho_DETRAN_view_9975_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9977_CONVERTIDO.pdf;empenho_DETRAN_view_9977_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9969_CONVERTIDO.pdf;empenho_DETRAN_view_9969_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9989_CONVERTIDO.pdf;empenho_DETRAN_view_9989_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-26;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9968_CONVERTIDO.pdf;empenho_DETRAN_view_9968_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9974_CONVERTIDO.pdf;empenho_DETRAN_view_9974_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9990_CONVERTIDO.pdf;empenho_DETRAN_view_9990_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-26;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9959_CONVERTIDO.pdf;empenho_DETRAN_view_9959_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-20;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10207.ocr.pdf;empenho_DETRAN_10207.ocr.pdf;SPCF_EXTRACAO;NE;2018NE00647;DETRAN;04407920000180;2018-06-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10601.ocr.pdf;empenho_DETRAN_10601.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2018-10-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10077.ocr.pdf;empenho_DETRAN_10077.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2018-04-20;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10363.ocr.pdf;empenho_DETRAN_10363.ocr.pdf;SPCF_EXTRACAO;NE;2078NE00790;DETRAN;;2018-08-10;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10604.ocr.pdf;empenho_DETRAN_10604.ocr.pdf;SPCF_EXTRACAO;TA;433/2018;DETRAN;04407920000180;2016-09-22;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10208.ocr.pdf;empenho_DETRAN_10208.ocr.pdf;SPCF_EXTRACAO;NE;2018NE00646;DETRAN;;2018-06-29;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10693.ocr.pdf;empenho_DETRAN_10693.ocr.pdf;SPCF_EXTRACAO;NE;2018NE01275;DETRAN;;2018-11-29;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_9995_CONVERTIDO.pdf;empenho_DETRAN_view_9995_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;03/2018;DETRAN;;2018-03-26;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10694.ocr.pdf;empenho_DETRAN_10694.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;18033628946010;2018-11-29;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10699.ocr.pdf;empenho_DETRAN_10699.ocr.pdf;SPCF_EXTRACAO;NE;2018NE01277;DETRAN;04407920000180;2018-11-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_11772.ocr.pdf;empenho_DETRAN_11772.ocr.pdf;SPCF_EXTRACAO;NE;;PRODAM;;2019-07-01;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_10701.ocr.pdf;empenho_DETRAN_10701.ocr.pdf;SPCF_EXTRACAO;NE;2018NE01250;DETRAN;04407920000180;2018-11-23;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_12297.ocr.pdf;empenho_DETRAN_12297.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;20191112014150;2019-11-22;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_12011.ocr.pdf;empenho_DETRAN_12011.ocr.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;04407920000180;2019-08-13;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_11789.ocr.pdf;empenho_DETRAN_11789.ocr.pdf;SPCF_EXTRACAO;NE;2019NE00574;DETRAN;;2019-12-31;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_12170.ocr.pdf;empenho_DETRAN_12170.ocr.pdf;SPCF_EXTRACAO;NE;2019NE01033;DETRAN;04407920000180;2019-10-01;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_12299.ocr.pdf;empenho_DETRAN_12299.ocr.pdf;SPCF_EXTRACAO;CONTRATO;023/2014;DETRAN;;2019-11-25;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_12298.ocr.pdf;empenho_DETRAN_12298.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2019-11-28;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_12872.ocr.pdf;empenho_DETRAN_12872.ocr.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;04407920000180;2020-02-12;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_12303.ocr.pdf;empenho_DETRAN_12303.ocr.pdf;SPCF_EXTRACAO;CONTRATO;027/2014;DETRAN;20191112014150;2019-11-27;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_12345.ocr.pdf;empenho_DETRAN_12345.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2019-12-05;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_1244.ocr.pdf;empenho_DETRAN_1244.ocr.pdf;SPCF_EXTRACAO;OUTRO;;;;;;0.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_12983.ocr.pdf;empenho_DETRAN_12983.ocr.pdf;SPCF_EXTRACAO;CONTRATO;011/2016;DETRAN;04407920000180;2020-04-01;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13050.pdf;empenho_DETRAN_13050.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;;;0.55
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13046.pdf;empenho_DETRAN_13046.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;20200305010323;;;0.7
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13039.pdf;empenho_DETRAN_13039.pdf;SPCF_EXTRACAO;NE;2020NE00466;DETRAN;30501032369594;;;0.9
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13244.pdf;empenho_DETRAN_13244.pdf;SPCF_EXTRACAO;TA;01/2020;DETRAN;04407920000180;2020-01-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13270.ocr.pdf;empenho_DETRAN_13270.ocr.pdf;SPCF_EXTRACAO;NE;2020NE00718;DETRAN;04407920000180;2020-08-19;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13100.ocr.pdf;empenho_DETRAN_13100.ocr.pdf;SPCF_EXTRACAO;CONTRATO;004/2016;DETRAN;04407920000180;2020-06-24;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13427.ocr.pdf;empenho_DETRAN_13427.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2020-10-02;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13047.pdf;empenho_DETRAN_13047.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;;;0.55
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13981.pdf;empenho_DETRAN_13981.pdf;SPCF_EXTRACAO;CONTRATO;005/2016;DETRAN;04407920000180;2021-01-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13980.pdf;empenho_DETRAN_13980.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;04407920000180;2021-01-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13982.pdf;empenho_DETRAN_13982.pdf;SPCF_EXTRACAO;CONTRATO;011/2016;DETRAN;04407920000180;2021-01-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_14426.pdf;empenho_DETRAN_14426.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2021-07-16;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_13985.pdf;empenho_DETRAN_13985.pdf;SPCF_EXTRACAO;CONTRATO;004/2016;DETRAN;04407920000180;2021-01-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_16986.pdf;empenho_DETRAN_16986.pdf;SPCF_EXTRACAO;CONTRATO;012/2021;DETRAN;04407920000180;2022-01-03;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_16990.pdf;empenho_DETRAN_16990.pdf;SPCF_EXTRACAO;TA;01/2022;DETRAN;04407920000180;2022-01-03;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_17131.ocr.pdf;empenho_DETRAN_17131.ocr.pdf;SPCF_EXTRACAO;TA;04/2022;DETRAN;04407920000180;2022-04-06;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_14116.pdf;empenho_DETRAN_14116.pdf;SPCF_EXTRACAO;CONTRATO;011/2016;DETRAN;04407920000180;2021-03-31;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_14350.pdf;empenho_DETRAN_14350.pdf;SPCF_EXTRACAO;TA;06/2021;DETRAN;04407920000180;2021-06-25;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_16996.pdf;empenho_DETRAN_16996.pdf;SPCF_EXTRACAO;TA;01/2022;DETRAN;04407920000180;2022-01-03;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_17409.ocr.pdf;empenho_DETRAN_17409.ocr.pdf;SPCF_EXTRACAO;TA;07/2022;DETRAN;04407920000180;2022-07-14;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_17361.pdf;empenho_DETRAN_17361.pdf;SPCF_EXTRACAO;TA;06/2022;DETRAN;04407920000180;2022-06-08;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_17150.pdf;empenho_DETRAN_17150.pdf;SPCF_EXTRACAO;TA;04/2022;DETRAN;04407920000180;2022-04-11;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_18013.ocr.pdf;empenho_DETRAN_18013.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2022-12-02;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_14333.pdf;empenho_DETRAN_14333.pdf;SPCF_EXTRACAO;NE;2021NE0000462;DETRAN;04407920000180;2021-06-18;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_17536.pdf;empenho_DETRAN_17536.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2022-08-23;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_17648.pdf;empenho_DETRAN_17648.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2022-09-21;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_18270.pdf;empenho_DETRAN_18270.pdf;SPCF_EXTRACAO;TA;01/2023;DETRAN;04407920000180;2023-01-02;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_17538.pdf;empenho_DETRAN_17538.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2022-08-23;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_18269.pdf;empenho_DETRAN_18269.pdf;SPCF_EXTRACAO;CONTRATO;078/2022;DETRAN;04407920000180;2023-01-02;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_18503.pdf;empenho_DETRAN_18503.pdf;SPCF_EXTRACAO;TA;06/2023;DETRAN;04407920000180;2023-06-02;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_18284.pdf;empenho_DETRAN_18284.pdf;SPCF_EXTRACAO;CONTRATO;083/2022;DETRAN;04407920000180;2023-01-02;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_14117.pdf;empenho_DETRAN_14117.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2021-03-31;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_oficiais_SPCF\empenho_DETRAN_18469.pdf;empenho_DETRAN_18469.pdf;SPCF_EXTRACAO;TA;03/2023;DETRAN;04407920000180;2023-03-30;;1.0
